travelCode,userCode,price,time,distance,from_Brasilia (DF),from_Campo Grande (MS),from_Florianopolis (SC),from_Natal (RN),from_Recife (PE),from_Rio de Janeiro (RJ),from_Salvador (BH),from_Sao Paulo (SP),to_Brasilia (DF),to_Campo Grande (MS),to_Florianopolis (SC),to_Natal (RN),to_Recife (PE),to_Rio de Janeiro (RJ),to_Salvador (BH),to_Sao Paulo (SP),flightType_firstClass,flightType_premium,agency_FlyingDrops,agency_Rainbow
29573,282,1333.52,2.3,885.57,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
29574,282,852.18,2.1,808.85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
29574,282,819.41,2.1,808.85,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29575,282,954.78,1.26,486.52,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
29575,282,1464.89,1.26,486.52,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
29576,282,791.66,1.43,550.69,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29576,282,697.51,1.43,550.69,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
29577,282,1070.54,1.76,676.53,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
29577,282,1013.4,1.76,676.53,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
29578,282,332.1,0.46,176.33,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29578,282,361.68,0.46,176.33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29579,282,1070.54,1.76,676.53,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
29579,282,1013.4,1.76,676.53,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
29580,282,1174.97,2.1,808.85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
29580,282,1149.53,2.1,808.85,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
29581,282,588.14,1.02,392.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
29581,282,962.54,1.02,392.76,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
29582,282,884.94,1.66,637.56,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
29582,282,636.51,1.66,637.56,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
29583,282,573.61,0.63,242.21,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
29583,282,568.38,0.63,242.21,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
29584,282,721.93,0.63,242.21,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
29584,282,772.21,0.63,242.21,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
29585,282,628.96,0.58,222.67,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
29585,282,806.91,0.58,222.67,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
29586,282,1470.41,2.05,788.55,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
29586,282,1440.25,2.05,788.55,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
29587,282,1067.3,1.43,550.69,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
29587,282,898.46,1.43,550.69,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
29588,282,1174.97,2.1,808.85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
29588,282,1149.53,2.1,808.85,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
29589,282,1132.81,2.1,808.85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
29589,282,1248.7,2.1,808.85,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
29590,282,1009.71,0.72,277.7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
29590,282,847.83,0.72,277.7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
29591,282,1166.1,1.44,555.74,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29591,282,1124.11,1.44,555.74,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
29592,282,726.19,1.43,550.69,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
29592,282,686.79,1.43,550.69,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
29593,282,604.14,1.44,555.74,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
29593,282,684.88,1.44,555.74,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29594,282,1499.93,2.1,808.85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
29594,282,1574.28,2.1,808.85,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
29595,282,697.22,0.63,242.21,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
29595,282,691.39,0.63,242.21,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
29596,282,539.39,0.48,183.37,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
29596,282,591.19,0.48,183.37,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
29597,282,932.84,1.44,555.74,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
29597,282,835.21,1.44,555.74,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
29598,282,730.43,1.02,392.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
29598,282,1186.15,1.02,392.76,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
29599,282,803.39,1.76,676.53,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
29599,282,695.3,1.76,676.53,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
29600,282,743.54,1.69,650.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
29600,282,877.56,1.69,650.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29601,282,932.22,1.44,555.74,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
29601,282,875.41,1.44,555.74,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
29602,282,1249.83,2.05,788.55,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
29602,282,1103.23,2.05,788.55,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
29603,282,1515.79,2.1,808.85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
29603,282,1468.03,2.1,808.85,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29604,282,539.39,0.48,183.37,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
29604,282,591.19,0.48,183.37,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
29605,282,1069.12,1.39,535.4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
29605,282,1185.95,1.39,535.4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
29606,282,921.08,1.76,676.56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
29606,282,609.83,1.76,676.56,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
29607,282,301.51,0.58,222.67,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29607,282,429.77,0.58,222.67,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
29608,282,1389.37,1.69,650.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
29608,282,1581.8,1.69,650.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29609,282,908.93,2.3,885.57,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
29609,282,932.59,2.3,885.57,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
29610,282,904.0,0.67,257.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
29610,282,727.31,0.67,257.81,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
29611,282,835.21,1.44,555.74,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
29611,282,932.84,1.44,555.74,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
29612,282,684.88,1.44,555.74,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29612,282,604.14,1.44,555.74,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
29613,282,832.77,1.39,535.4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
29613,282,991.22,1.39,535.4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
29614,282,957.68,1.11,425.98,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
29614,282,1260.1,1.11,425.98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29615,282,629.54,0.72,277.7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
29615,282,517.82,0.72,277.7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
29616,282,670.13,1.26,486.52,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
29616,282,1145.72,1.26,486.52,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
29617,282,1287.52,1.11,425.98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
29617,282,898.04,1.11,425.98,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
29618,282,615.59,1.39,535.4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
29618,282,674.16,1.39,535.4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
29619,282,743.54,1.69,650.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
29619,282,877.56,1.69,650.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29620,282,1376.09,1.69,650.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
29620,282,1473.41,1.69,650.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
29621,282,869.13,2.1,808.85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
29621,282,879.1,2.1,808.85,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29622,282,889.07,1.66,637.56,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
29622,282,555.01,1.66,637.56,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
29623,282,602.49,1.44,555.74,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
29623,282,663.23,1.44,555.74,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29624,283,750.0,0.67,257.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
29624,283,586.06,0.67,257.81,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1
29625,283,1110.76,1.39,535.4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
29625,283,1244.73,1.39,535.4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
29626,283,1009.71,0.72,277.7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
29626,283,847.83,0.72,277.7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
29627,283,545.95,1.26,486.52,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
29627,283,827.12,1.26,486.52,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
29628,283,898.04,1.11,425.98,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
29628,283,1287.52,1.11,425.98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
29629,283,987.07,1.11,425.98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
29629,283,755.62,1.11,425.98,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
29630,283,1124.11,1.44,555.74,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
29630,283,1166.1,1.44,555.74,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29631,283,803.39,1.76,676.53,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
29631,283,695.3,1.76,676.53,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
29632,283,1714.75,2.16,830.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
29632,283,1581.59,2.16,830.86,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
29633,283,1260.1,1.11,425.98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29633,283,957.68,1.11,425.98,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
29634,283,1665.24,1.76,676.56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
29634,283,1040.84,1.76,676.56,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
29635,283,474.6,0.58,222.67,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
29635,283,563.23,0.58,222.67,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
29636,283,835.21,1.44,555.74,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
29636,283,932.84,1.44,555.74,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
29637,283,1569.65,1.66,637.56,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
29637,283,1097.17,1.66,637.56,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
29638,283,474.6,0.58,222.67,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
29638,283,563.23,0.58,222.67,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
29639,283,861.68,2.05,788.55,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
29639,283,751.37,2.05,788.55,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
29640,283,649.64,0.48,183.37,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
29640,283,688.06,0.48,183.37,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
29641,283,1354.53,1.76,676.53,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
29641,283,1300.6,1.76,676.53,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
29642,283,559.13,0.63,242.21,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
29642,283,638.63,0.63,242.21,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
29643,283,1189.32,1.66,637.56,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
29643,283,885.37,1.66,637.56,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
29644,283,721.93,0.63,242.21,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
29644,283,772.21,0.63,242.21,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
29645,283,932.84,1.44,555.74,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
29645,283,835.21,1.44,555.74,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
29646,283,930.12,1.55,597.61,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
29646,283,1098.93,1.55,597.61,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
29647,283,1300.81,1.44,555.74,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
29647,283,1088.87,1.44,555.74,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
29648,283,932.84,1.44,555.74,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
29648,283,835.21,1.44,555.74,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
29649,283,750.92,1.69,650.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
29649,283,886.9,1.69,650.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29650,283,1270.03,2.3,885.57,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
29650,283,1333.52,2.3,885.57,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
29651,283,904.0,0.67,257.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
29651,283,727.31,0.67,257.81,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
29652,283,1665.24,1.76,676.56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
29652,283,1040.84,1.76,676.56,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
29653,283,958.15,1.76,676.56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29653,283,587.85,1.76,676.56,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
29654,283,1222.24,1.66,637.56,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
29654,283,814.55,1.66,637.56,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
29655,283,1189.86,1.55,597.61,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
29655,283,1386.46,1.55,597.61,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
29656,283,1389.37,1.69,650.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
29656,283,1581.8,1.69,650.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29657,283,1470.41,2.05,788.55,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
29657,283,1440.25,2.05,788.55,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
29658,283,959.29,1.11,425.98,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
29658,283,1214.82,1.11,425.98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
29659,283,958.15,1.76,676.56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29659,283,587.85,1.76,676.56,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
29660,283,1166.1,1.44,555.74,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29660,283,1124.11,1.44,555.74,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
29661,283,1569.65,1.66,637.56,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
29661,283,1097.17,1.66,637.56,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
29662,283,803.39,1.76,676.53,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
29662,283,695.3,1.76,676.53,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
29663,283,893.65,0.67,257.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
29663,283,742.94,0.67,257.81,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
29664,284,1069.12,1.39,535.4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
29664,284,1185.95,1.39,535.4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
29665,284,1289.05,2.16,830.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
29665,284,1247.02,2.16,830.86,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
29666,284,586.04,0.48,183.37,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
29666,284,687.25,0.48,183.37,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
29667,284,598.61,0.46,176.33,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
29667,284,576.66,0.46,176.33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29668,284,904.0,0.67,257.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
29668,284,727.31,0.67,257.81,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
29669,284,851.15,0.72,277.7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
29669,284,691.99,0.72,277.7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
29670,284,513.06,1.26,486.52,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
29670,284,829.91,1.26,486.52,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
29671,284,568.38,0.63,242.21,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
29671,284,573.61,0.63,242.21,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
29672,284,598.61,0.46,176.33,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
29672,284,576.66,0.46,176.33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29673,284,654.88,1.11,425.98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29673,284,472.72,1.11,425.98,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
29674,284,1166.1,1.44,555.74,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29674,284,1124.11,1.44,555.74,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
29675,284,1288.79,2.16,830.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
29675,284,1209.04,2.16,830.86,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
29676,284,831.7,0.72,277.7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
29676,284,661.32,0.72,277.7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
29677,284,691.39,0.63,242.21,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
29677,284,697.22,0.63,242.21,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
29678,284,1484.94,2.05,788.55,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
29678,284,1440.02,2.05,788.55,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
29679,284,457.95,0.48,183.37,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
29679,284,503.26,0.48,183.37,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
29680,284,432.1,0.63,242.21,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
29680,284,393.68,0.63,242.21,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
29681,284,1007.72,1.55,597.61,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
29681,284,1091.21,1.55,597.61,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
29682,284,750.92,1.69,650.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
29682,284,886.9,1.69,650.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29683,284,657.87,1.26,486.52,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
29683,284,1195.26,1.26,486.52,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
29684,284,930.12,1.55,597.61,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
29684,284,1098.93,1.55,597.61,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
29685,284,1685.23,1.76,676.56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
29685,284,1032.4,1.76,676.56,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
29686,284,446.73,1.02,392.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
29686,284,647.9,1.02,392.76,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
29687,284,628.96,0.58,222.67,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
29687,284,806.91,0.58,222.67,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
29688,284,548.62,1.11,425.98,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
29688,284,721.2,1.11,425.98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29689,284,1582.41,2.1,808.85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
29689,284,1582.1,2.1,808.85,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
29690,284,588.14,1.02,392.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
29690,284,962.54,1.02,392.76,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
29691,284,568.38,0.63,242.21,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
29691,284,573.61,0.63,242.21,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
29692,284,987.07,1.11,425.98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
29692,284,755.62,1.11,425.98,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
